Shopify SKU/Variant SKU,Shopify Product ID,Product Type,Supplier Type,Supplier Name,Supplier Sub Brands,Variant Size,Variant Color,Supplier Product Name,Keepers Collective Product Name,Supplier SKU,One Time Set Up Fee,Quote Number,Keepers Collective Product Shot Link,Inventory on Hand,Enforced Multiple Quantity,Base Lead Time,Start Production,End Production,Additional Lead Time Notes,Different cost based on quantity?,Ship to (Eggers or Customer),Proof Number,Supplier Proof Link,Logo Name,Logo Color,Logo Size,Decoration Location,Decoration Type,Artwork/Logo Vector URL,Supplier Decorated or Blank Product,Minimum Order Quantity,Maximum Order Quantity,Price Level/Volume Quantity_1,Wholesale Cost Per Item_1,Sale Price Per Volume_1,Price Level/Volume Quantity_2,Wholesale Cost Per Item_2,Sale Price Per Volume_2,Price Level/Volume Quantity_3,Wholesale Cost Per Item_3,Sale Price Per Volume_3,Price Level/Volume Quantity_4,Wholesale Cost Per Item_4,Sale Price Per Volume_4,Price Level/Volume Quantity_5,Wholesale Cost Per Item_5,Sale Price Per Volume_5,,
 C-09-0-35-9055_CLRWHT_White_Label-White-0-35-STD-4CP,4606810554426,Single Supplier,Supplier,HIT Promotional Products ,PPE Basics,1.8oz,,1.8 oz. Hand sanitizer with Carabiner,Hand Sanitizer with Carabiner 1.8oz | Chase,9055,,322445,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-09-0-35-9055_CLRWHT_White_Label-White-0-35-STD-4CP.jpg?v=1606764771,,,5-7 Business Days,5 Business Days,7 Business Days,,No,Customer,,,Chase Octagon,See Proof,See Proof,See Proof,4CP,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_COLOR.pdf?v=1608221527,HIT Promotional Products ,100,100,100,0.92,2.65,,,,,,,,,,,,,,
 C-09-0-35-9055_CLRBLU_Clear_Label-Blue-0-35-STD-4CP,4606810554426,Single Supplier,Supplier,HIT Promotional Products ,PPE Basics,1.8oz,,1.8 oz. Hand sanitizer with Carabiner,Hand Sanitizer with Carabiner 1.8oz | Chase,9055,,322445,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-09-0-35-9055_CLRBLU_Clear_Label-Blue-0-35-STD-4CP.jpg?v=1606764771,,,5-7 Business Days,5 Business Days,7 Business Days,,No,Customer,,,Chase Octagon,See Proof,See Proof,See Proof,4CP,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_COLOR.pdf?v=1608221527,HIT Promotional Products ,100,100,100,0.92,2.65,,,,,,,,,,,,,,
J-09-0-35-9049-0-0-35-STD-4CP,4606807113786,Single Supplier,Supplier,HIT Promotional Products ,PPE Basics,2oz,,2 oz. Hand Sanitizer,Hand Sanitizer 2oz | J.P. Morgan,9049,,322445,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-09-0-35-9049-0-0-35-STD-4CP.jpg?v=1606764021,,,5-7 Business Days,5 Business Days,7 Business Days,,No,Customer,,,J.P. Morgan,See Proof,See Proof,See Proof,4CP,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,HIT Promotional Products ,100,100,100,0.84,2.50,,,,,,,,,,,,,,
C-09-0-35-9049-0-0-35-STD-4CP,4606804885562,Single Supplier,Supplier,HIT Promotional Products ,PPE Basics,2oz,,2 oz. Hand Sanitizer,Hand Sanitizer 2oz | Chase,9049,,322445,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-09-0-35-9049-0-0-35-STD-4CP.jpg?v=1606763904,,,5-7 Business Days,5 Business Days,7 Business Days,,No,Customer,,,Chase Octagon,See Proof,See Proof,See Proof,4CP,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_COLOR.pdf?v=1608221527,HIT Promotional Products ,100,100,100,0.84,2.50,,,,,,,,,,,,,,
J-03-0-35-5806_BLKWHT_Silkscreen-Black/White-0-35-STD-W,4606793089082,Single Supplier,Supplier,HIT Promotional Products ,Drinkware Basics,24oz,Black,24 OZ. Cloma Basics Tumbler,Colma Tumbler 24oz | J.P. Morgan,5806_BLKWHT,,322445,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-35-5806_BLKWHT_Silkscreen-BlackWhite-0-35-STD-W.jpg?v=1606762388,,,5-7 Business Days,5 Business Days,7 Business Days,,No,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,HIT Promotional Products ,36,1008,36,4.82,8.29,72,4.82,7.95,288,4.82,6.89,1008,4.82,6.60,,,,,
 J-03-0-35-5806_WHTBLK_Silkscreen-White/Black-0-35-STD-BLK,4606793089082,Single Supplier,Supplier,HIT Promotional Products ,Drinkware Basics,24oz,White,24 OZ. Cloma Basics Tumbler,Colma Tumbler 24oz | J.P. Morgan,5806_WHTBLK,,322445,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-35-5806_WHTBLK_Silkscreen-WhiteBlack-0-35-STD-BLK.jpg?v=1606762388,,,5-7 Business Days,5 Business Days,7 Business Days,,No,Customer,,,J.P. Morgan,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,HIT Promotional Products ,36,1008,36,4.82,8.29,72,4.82,7.95,288,4.82,6.89,1008,4.82,6.60,,,,,
C-03-0-35-5806_BLKWHT_Silkscreen-Black/White-0-35-STD-W,4606789287994,Single Supplier,Supplier,HIT Promotional Products ,Drinkware Basics,24oz,Black,24 OZ. Cloma Basics Tumbler,Colma Tumbler 24oz | Chase,5806_BLKWHT,,322445,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-35-5806_BLKWHT_Silkscreen-BlackWhite-0-35-STD-W.jpg?v=1606762309,,,5-7 Business Days,5 Business Days,7 Business Days,,No,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,HIT Promotional Products ,36,1008,36,4.82,8.29,72,4.82,7.95,288,4.82,6.89,1008,4.82,6.60,,,,,
 C-03-0-35-5806_WHTBLK_Silkscreen-White/Black-0-35-STD-BLK,4606789287994,Single Supplier,Supplier,HIT Promotional Products ,Drinkware Basics,24oz,White,24 OZ. Cloma Basics Tumbler,Colma Tumbler 24oz | Chase,5806_WHTBLK,,322445,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-35-5806_WHTBLK_Silkscreen-WhiteBlack-0-35-STD-BLK.jpg?v=1606762309,,,5-7 Business Days,5 Business Days,7 Business Days,,No,Customer,,,Chase Octagon,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,HIT Promotional Products ,36,1008,36,4.82,8.29,72,4.82,7.95,288,4.82,6.89,1008,4.82,6.60,,,,,
J-03-0-35-7133BLK-Black-0-35-STD-W,4606785617978,Single Supplier,Supplier,HIT Promotional Products ,Drinkware Basics,15oz,Black,15 OZ. Campfire Mug ,Campfire Mug 15oz | J.P. Morgan,7133BLK,,322445,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-35-7133BLK-Black-0-35-STD-W.jpg?v=1606761691,,,5-7 Business Days,5 Business Days,7 Business Days,,No,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,HIT Promotional Products ,96,2016,96,2.79,4.65,288,2.79,4.16,576,2.79,3.96,2016,2.79,3.82,,,,,
 J-03-0-35-7133GRA-Gray-0-35-STD-W,4606785617978,Single Supplier,Supplier,HIT Promotional Products ,Drinkware Basics,15oz,Gray,15 OZ. Campfire Mug ,Campfire Mug 15oz | J.P. Morgan,7133GRA,,322445,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-35-7133GRA-Gray-0-35-STD-W.jpg?v=1606761692,,,5-7 Business Days,5 Business Days,7 Business Days,,No,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,HIT Promotional Products ,96,2016,96,2.79,4.65,288,2.79,4.16,576,2.79,3.96,2016,2.79,3.82,,,,,
C-03-0-35-7133BLK-Black-0-35-STD-W,4606780604474,Single Supplier,Supplier,HIT Promotional Products ,Drinkware Basics,15oz,Black,15 OZ. Campfire Mug ,Campfire Mug 15oz | Chase,7133BLK,,322445,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-35-7133BLK-Black-0-35-STD-W.jpg?v=1606761569,,,5-7 Business Days,5 Business Days,7 Business Days,,No,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,HIT Promotional Products ,96,2016,96,2.79,4.65,288,2.79,4.16,576,2.79,3.96,2016,2.79,3.82,,,,,
 C-03-0-35-7133GRA-Gray-0-35-STD-W,4606780604474,Single Supplier,Supplier,HIT Promotional Products ,Drinkware Basics,15oz,Gray,15 OZ. Campfire Mug ,Campfire Mug 15oz | Chase,7133GRA,,322445,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-35-7133GRA-Gray-0-35-STD-W.jpg?v=1606761569,,,5-7 Business Days,5 Business Days,7 Business Days,,No,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,HIT Promotional Products ,96,2016,96,2.79,4.65,288,2.79,4.16,576,2.79,3.96,2016,2.79,3.82,,,,,
 J-03-0-35-7133WHT-White-0-35-STD-BLK,4606785617978,Single Supplier,Supplier,HIT Promotional Products ,Drinkware Basics,15oz,White,15 OZ. Campfire Mug ,Campfire Mug 15oz | J.P. Morgan,7133WHT,,322445,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-35-7133WHT-White-0-35-STD-BLK_f66faa55-0738-44e5-acf2-238780ebe3b5.jpg?v=1610479445,,,5-7 Business Days,5 Business Days,7 Business Days,,No,Customer,,,J.P. Morgan,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,HIT Promotional Products ,96,2016,96,2.59,4.32,288,2.59,3.87,576,2.59,3.67,2016,2.59,3.55,,,,,
 C-03-0-35-7133WHT-White-0-35-STD-BLK,4606780604474,Single Supplier,Supplier,HIT Promotional Products ,Drinkware Basics,15oz,White,15 OZ. Campfire Mug ,Campfire Mug 15oz | Chase,7133WHT,,322445,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-35-7133WHT-White-0-35-STD-BLK_288c2385-e9c2-4d58-aa66-33b0786fdfc5.jpg?v=1610479328,,,5-7 Business Days,5 Business Days,7 Business Days,,No,Customer,,,Chase Octagon,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,HIT Promotional Products ,96,2016,96,2.59,4.32,288,2.59,3.87,576,2.59,3.67,2016,2.59,3.55,,,,,
 J-01-0-117-Cross_Body_Bag -Black-0-117-STD-W,4567076143162,Single Supplier,Supplier,Flip & Tumble,Flip & Tumble,"12"" x 13""",Black ,cross body bag,Cross-Body Bag | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-117-Cross_Body_Bag-Black-0-117-STD-W.jpg?v=1602298880,,,10 Business Days,5 Business Days,10 Business Days,"2,500+ 130 Days ",Yes,Customer,CROSS BODY BAG PROOF - Straight Up - JP Morgan - black - V1,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Flip & Tumble,50,1000,50,19.96,29.79,144,19.37,27.68,288,18.62,25.51,1000,17.20,22.93,,,,,
C-01-0-117-Cross_Body_Bag -Navy-0-117-STD-W,4436868956218,Single Supplier,Supplier,Flip & Tumble,Flip & Tumble,"12"" x 13""",Navy,cross body bag,Cross-Body Bag | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-117-Cross_Body_Bag-Navy-0-117-STD-W.jpg?v=1602298704,,,10 Business Days,5 Business Days,10 Business Days,"2,500+ 130 Days ",Yes,Customer,CROSS BODY BAG PROOF - Straight Up - Chase - Navy - V1,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Flip & Tumble,50,1000,50,19.96,29.79,144,19.37,27.68,288,18.62,25.51,1000,17.20,22.93,,,,,
 C-01-0-117-Cross_Body_Bag -Grey-0-117-STD-BLK,4436868956218,Single Supplier,Supplier,Flip & Tumble,Flip & Tumble,"12"" x 13""",Grey,cross body bag,Cross-Body Bag | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-117-Cross_Body_Bag-Grey-0-117-STD-BLK.jpg?v=1602298704,,,10 Business Days,5 Business Days,10 Business Days,"2,500+ 130 Days ",Yes,Customer,CROSS BODY BAG PROOF - Straight Up - Chase - Grey - V1,,Chase Octagon,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,Flip & Tumble,50,1000,50,19.96,29.79,144,19.37,27.68,288,18.62,25.51,1000,17.20,22.93,,,,,
 C-01-0-117-Cross_Body_Bag -Black-0-117-STD-W,4436868956218,Single Supplier,Supplier,Flip & Tumble,Flip & Tumble,"12"" x 13""",Black ,cross body bag,Cross-Body Bag | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-117-Cross_Body_Bag-Black-0-117-STD-W.jpg?v=1602298704,,,10 Business Days,5 Business Days,10 Business Days,"2,500+ 130 Days ",Yes,Customer,CROSS BODY BAG PROOF - Straight Up - Chase - Black - V1,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Flip & Tumble,50,1000,50,19.96,29.79,144,19.37,27.68,288,18.62,25.51,1000,17.20,22.93,,,,,
J-01-0-117-24_7_Bag-Black-0-117-Proof-W,4567046258746,Single Supplier,Supplier,Flip & Tumble,Flip & Tumble,"12"" x 14"" x 5"" ",Black ,24-7 bag,24-7 Bag | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-117-24_7_Bag-Black-0-117-Special_Comp-W.jpg?v=1602298281,,,10 Business Days,5 Business Days,10 Business Days,"2,500+ 130 Days ",Yes,Customer,24-7 BAG PROOF - Straight Up - Chase - Black - V1,,J.P. Morgan ,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Flip & Tumble,100,500,100,7.58,11.31,144,7.16,10.23,288,7.03,9.64,500,6.92,9.23,,,,,
C-01-0-117-24_7_Bag-Royal Blue-0-117-Proof-W,4436701118522,Single Supplier,Supplier,Flip & Tumble,Flip & Tumble,"12"" x 14"" x 5"" ",Royal Blue,24-7 bag,24-7 Bag | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/20201006-StraightUp-Chase-24-7RoyalBlue.jpg?v=1602298487,,,10 Business Days,5 Business Days,10 Business Days,"2,500+ 130 Days ",Yes,Customer,24-7 BAG PROOF - Straight Up - Chase - Royal Blue - V1,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Flip & Tumble,100,500,100,7.58,11.31,144,7.16,10.23,288,7.03,9.64,500,6.92,9.23,,,,,
J-03-0-9-MG100-Grey-0-9-STD-BLK,4601295798330,Single Supplier,Supplier,Prime Line,Drinkware Basics,,Grey,Reusable Silicone Drinking Straw in Case,Silicone Straw in Case | J.P. Morgan,MG100,$44.00,322445,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-9-MG100-Grey-0-9-STD-BLK.jpg?v=1606163364,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,J.P. Morgan,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,Prime Line,250,2600,250,0.70,1.17,600,0.70,1.08,1200,0.70,1.04,2600,0.70,1.00,,,,,
C-03-0-9-MG100-Blue-0-9-STD-BLK,4601294028858,Single Supplier,Supplier,Prime Line,Drinkware Basics,,Blue,Reusable Silicone Drinking Straw in Case,Silicone Straw in Case | Chase,MG100,$44.00,322445,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-9-MG100-Blue-0-9-STD-BLK.jpg?v=1606163241,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,Chase Octagon,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,Prime Line,250,2600,250,0.70,1.17,600,0.70,1.08,1200,0.70,1.04,2600,0.70,1.00,,,,,
 C-03-0-9-MG100-Grey-0-9-STD-BLK,4601294028858,Single Supplier,Supplier,Prime Line,Drinkware Basics,,Grey,Reusable Silicone Drinking Straw in Case,Silicone Straw in Case | Chase,MG100,$44.00,322445,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-03-0-9-MG100-Grey-0-9-STD-BLK.jpg?v=1606163241,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,Chase Octagon,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,Prime Line,250,2600,250,0.70,1.17,600,0.70,1.08,1200,0.70,1.04,2600,0.70,1.00,,,,,
 C-01-0-117-24_7_Bag-Navy-0-117-Proof-W,4436701118522,Single Supplier,Supplier,Flip & Tumble,Flip & Tumble,"12"" x 14"" x 5"" ",Navy,24-7 bag,24-7 Bag | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-117-24_7_Bag-Navy-0-117-STD-W.jpg?v=1602298487,,,10 Business Days,5 Business Days,10 Business Days,"2,500+ 130 Days ",Yes,Customer,24-7 BAG PROOF - Straight Up - Chase - Navy - V1,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Flip & Tumble,100,500,100,7.58,11.31,144,7.16,10.23,288,7.03,9.64,500,6.92,9.23,,,,,
 C-01-0-117-24_7_Bag-Black-0-117-Proof-W,4436701118522,Single Supplier,Supplier,Flip & Tumble,Flip & Tumble,"12"" x 14"" x 5"" ",Black ,24-7 bag,24-7 Bag | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/20201006-StraightUp-Chase-24-7Black.jpg?v=1602298505,,,10 Business Days,5 Business Days,10 Business Days,"2,500+ 130 Days ",Yes,Customer,24-7 BAG PROOF - Straight Up - Chase - Black - V1,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Flip & Tumble,100,500,100,7.58,11.31,144,7.16,10.23,288,7.03,9.64,500,6.92,9.23,,,,,
J-01-0-117-Roll_Up_Backpack-Dark Grey-0-117-Special_Comp-W,4571923873850,Single Supplier,Supplier,Flip & Tumble,Flip & Tumble,"15"" x 16""",Grey,backpack,Roll Up Backpack | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-117-Roll_Up_Backpack-DarkGrey-0-117-Special_Comp-W.jpg?v=1602531435,,,10 Business Days,5 Business Days,10 Business Days,"2,500+ 130 Days ",Yes,Customer,BACKPACK PROOF - Straight Up - JP Morgan - Dark Grey - V1,,J.P. Morgan ,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Flip & Tumble,50,1000,50,19.96,29.79,144,19.37,27.68,288,18.62,25.51,1000,17.20,22.93,,,,,
C-01-0-117-Roll_Up_Backpack-Navy-0-117-Special_Comp-W,4436100382778,Single Supplier,Supplier,Flip & Tumble,Flip & Tumble,"15"" x 16""",Navy,backpack,Roll Up Backpack | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-117-Roll_Up_Backpack-Navy-0-117-Special_Comp-W.jpg?v=1602531214,,,10 Business Days,5 Business Days,10 Business Days,"2,500+ 130 Days ",Yes,Customer,BACKPACK PROOF - Straight Up - Chase - Navy - V1,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Flip & Tumble,50,1000,50,19.96,29.79,144,19.37,27.68,288,18.62,25.51,1000,17.20,22.93,,,,,
 C-01-0-117-Roll_Up_Backpack-Light Grey-0-117-Special_Comp-BLK,4436100382778,Single Supplier,Supplier,Flip & Tumble,Flip & Tumble,"15"" x 16""",Light Grey,backpack,Roll Up Backpack | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-117-Roll_Up_Backpack-LightGrey-0-117-Special_Comp-BLK.jpg?v=1602531214,,,10 Business Days,5 Business Days,10 Business Days,"2,500+ 130 Days ",Yes,Customer,BACKPACK PROOF - Straight Up - Chase - Light Grey - V1,,Chase Octagon,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,Flip & Tumble,50,1000,50,19.96,29.79,144,19.37,27.68,288,18.62,25.51,1000,17.20,22.93,,,,,
 C-01-0-117-Roll_Up_Backpack-Dark Grey-0-117-Special_Comp-W,4436100382778,Single Supplier,Supplier,Flip & Tumble,Flip & Tumble,"15"" x 16""",Dark Grey,backpack,Roll Up Backpack | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-117-Roll_Up_Backpack-DarkGrey-0-117-Special_Comp-W.jpg?v=1602531214,,,10 Business Days,5 Business Days,10 Business Days,"2,500+ 130 Days ",Yes,Customer,BACKPACK PROOF - Straight Up - Chase - Dark Grey - V1,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Flip & Tumble,50,1000,50,19.96,29.79,144,19.37,27.68,288,18.62,25.51,1000,17.20,22.93,,,,,
J-01-0-117-Reusable _Produce_Bag_Set-0-0-117-Special_Comp-Custom,4571951824954,Single Supplier,Supplier,Flip & Tumble,Flip & Tumble,"12"" x 14""",,reusable produce bags,Reusable Produce Bag Set (5) | J.P. Morgan,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-01-0-117-Reusable_Produce_Bag_Set-0-0-117-Special_Comp-Custom.jpg?v=1602535081,,,10 Business Days,5 Business Days,10 Business Days,"2,500+ 130 Days ",Yes,Customer,IMPRINT PROOF - Straight Up - JP Morgan - V1,,J.P. Morgan ,White,See Proof,See Proof,Tag,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Flip & Tumble,200,1000,200,7.43,11.43,500,7.16,10.23,1000,6.77,9.03,,,,,,,,
C-01-0-117-Reusable _Produce_Bag_Set-0-0-117-Special_Comp-Custom,4436097302586,Single Supplier,Supplier,Flip & Tumble,Flip & Tumble,"12"" x 14""",,reusable produce bags,Reusable Produce Bag Set (5) | Chase,,,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-01-0-117-Reusable_Produce_Bag_Set-0-0-117-Special_Comp-Custom.jpg?v=1602532202,,,10 Business Days,5 Business Days,10 Business Days,"2,500+ 130 Days ",Yes,Customer,IMPRINT PROOF - Straight Up - Chase - V1,,Chase Octagon,Black/Blue,See Proof,See Proof,Tag,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_COLOR.pdf?v=1608221527,Flip & Tumble,200,1000,200,7.43,11.43,500,7.16,10.23,1000,6.77,9.03,,,,,,,,
J-06-0-37-SM-4860-Black-0-37-STD-W,4599849058362,Single Supplier,Supplier,Bullet,Pens (Basic),,Black,Spiegle Ballpoint Pen-Stylus ,Speigle Ballpoint Pen-Stylus | J.P. Morgan,SM-4860,$44.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-06-0-37-SM-4860-Black-0-37-STD-W.jpg?v=1605914122,,,7-10 Business Days,,10 Days,,No,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Bullet,300,1000,300,0.59,0.88,1000,0.59,0.79,,,,,,,,,,,
 J-06-0-37-SM-4860-Silver-0-37-STD-BLK,4599849058362,Single Supplier,Supplier,Bullet,Pens (Basic),,Silver,Spiegle Ballpoint Pen-Stylus ,Speigle Ballpoint Pen-Stylus | J.P. Morgan,SM-4860,$44.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-06-0-37-SM-4860-Silver-0-37-STD-BLK.jpg?v=1605914136,,,7-10 Business Days,,10 Days,,No,Customer,,,J.P. Morgan,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_BLACK.pdf?v=1608221527,Bullet,300,1000,300,0.59,0.88,1000,0.59,0.79,,,,,,,,,,,
C-06-0-37-SM-4860-Black-0-37-STD-W,4599833100346,Single Supplier,Supplier,Bullet,Pens (Basic),,Black ,Spiegle Ballpoint Pen-Stylus ,Speigle Ballpoint Pen-Stylus | Chase,SM-4860,$44.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-06-0-37-SM-4860-Black-0-37-STD-W.jpg?v=1606155544,,,7-10 Business Days,,10 Days,,No,Customer,,,Chase Octagon,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_WHITE.pdf?v=1608221527,Bullet,300,1000,300,0.59,0.88,1000,0.59,0.79,,,,,,,,,,,
 C-06-0-37-SM-4860-Silver-0-37-STD-BLK,4599833100346,Single Supplier,Supplier,Bullet,Pens (Basic),,Silver,Spiegle Ballpoint Pen-Stylus ,Speigle Ballpoint Pen-Stylus | Chase,SM-4860,$44.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/C-06-0-37-SM-4860-Silver-0-37-STD-BLK.jpg?v=1606155544,,,7-10 Business Days,,10 Days,,No,Customer,,,Chase Octagon,Black,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/CHASE_BLACK.pdf?v=1608221527,Bullet,300,1000,300,0.59,0.88,1000,0.59,0.79,,,,,,,,,,,
J-03-0-37-SM-6890-Black-0-37-STD-W,4599830478906,Single Supplier,Supplier,Bullet,Drinkware Basics,12oz,Black,12oz Collapsible Can Insulator,Collapsible Can Insulator 12oz | J.P. Morgan,SM-6890,$44.00,,https://cdn.shopify.com/s/files/1/0258/0883/0522/products/J-03-0-37-SM-6890-Black-0-37-STD-W.jpg?v=1605913796,,,7-10 Business Days,7 Business Days,10 Business Days,,No,Customer,,,J.P. Morgan,White,See Proof,See Proof,Screen Print,https://cdn.shopify.com/s/files/1/0258/0883/0522/files/JPMORGAN_WHITE.pdf?v=1608221527,Bullet,250,500,250,0.33,0.55,500,0.33,0.45,,,,,,,,,,,
